0,1,2,3,4,5,6,Cluster
1.8,180.0,109.0,14.6,28.5,37.3,1.4329,2
1.8,180.0,109.0,21.6,30.8,31.8,1.3908,2
1.8,180.0,109.0,31.9,29.7,33.1,1.3546,2
1.8,180.0,109.0,40.5,27.0,40.2,1.4158,2
1.8,180.0,109.0,41.6,25.6,47.5,1.539,2
1.8,180.0,109.0,23.9,23.9,57.2,1.6774,2
1.8,180.0,109.0,20.3,22.7,60.8,1.6582,2
1.8,180.0,109.0,12.8,21.8,59.9,1.5492,2
1.8,180.0,109.0,8.7,22.4,58.3,1.561,2
1.8,180.0,109.0,6.8,21.7,60.2,1.5442,2
1.8,180.0,109.0,5.3,21.2,61.4,1.5258,2
1.8,180.0,109.0,4.6,19.3,68.4,1.513,2
1.8,180.0,109.0,3.2,19.8,65.1,1.49,2
1.8,180.0,109.0,2.8,20.0,62.9,1.4495,2
1.8,180.0,109.0,3.6,18.3,68.5,1.4291,2
1.8,180.0,109.0,6.2,18.1,68.5,1.4067,2
1.8,180.0,109.0,24.2,17.6,70.5,1.4057,2
1.8,180.0,109.0,32.0,18.3,67.8,1.4091,2
1.8,180.0,109.0,25.8,20.4,61.2,1.447,2
1.8,180.0,109.0,16.2,22.5,55.6,1.499,2
1.8,180.0,109.0,17.7,25.7,46.4,1.507,2
1.8,180.0,109.0,16.5,26.8,44.6,1.5467,2
1.8,180.0,109.0,18.3,26.0,46.4,1.5414,2
1.8,180.0,109.0,14.6,26.3,46.0,1.5478,2
1.8,180.0,109.0,17.1,27.4,43.9,1.5811,2
1.8,180.0,109.0,17.2,29.6,36.7,1.4936,2
1.8,180.0,109.0,24.6,28.7,37.3,1.4486,2
1.8,180.0,109.0,26.9,25.7,44.1,1.4331,2
1.8,180.0,109.0,44.0,24.5,49.5,1.5022,2
1.8,180.0,109.0,31.0,23.3,54.4,1.5386,2
1.8,180.0,109.0,16.8,22.4,57.9,1.5449,2
1.8,180.0,109.0,11.0,22.7,55.8,1.5218,2
1.8,180.0,109.0,11.4,20.4,62.4,1.4758,2
1.8,180.0,109.0,9.9,20.3,64.2,1.5063,2
1.8,180.0,109.0,5.0,21.4,60.6,1.5236,2
1.8,180.0,109.0,3.7,20.3,66.3,1.5657,2
1.8,180.0,109.0,3.1,20.9,62.2,1.5182,2
1.8,180.0,109.0,2.9,19.9,66.1,1.5198,2
1.8,180.0,109.0,4.4,19.8,67.1,1.5305,2
1.8,180.0,109.0,7.4,20.1,64.4,1.4967,2
1.8,180.0,109.0,19.4,19.7,66.4,1.5035,2
1.8,180.0,109.0,37.1,20.9,62.4,1.5226,2
1.8,180.0,109.0,22.2,22.5,57.0,1.5314,2
1.8,180.0,109.0,18.5,23.5,53.4,1.5241,2
1.8,180.0,109.0,14.0,24.7,48.2,1.4802,2
1.8,180.0,109.0,15.5,27.1,40.9,1.4405,2
1.8,180.0,109.0,15.7,25.9,44.2,1.4576,2
1.8,180.0,109.0,15.7,26.9,41.8,1.4555,2
1.8,180.0,109.0,12.7,27.2,40.7,1.4481,2
2.9,267.0,87.0,15.3,28.6,37.6,1.4468,1
5.4,398.0,111.0,28.8,28.0,38.5,1.437,1
5.3,418.0,119.0,26.1,25.2,45.8,1.4464,1
6.7,515.0,128.0,37.1,24.0,50.6,1.4892,1
7.0,669.0,117.0,35.7,23.2,54.7,1.5296,0
2.8,326.0,92.0,16.5,22.3,57.1,1.5219,1
1.7,209.0,73.0,11.0,21.8,58.2,1.5036,2
1.7,183.0,60.0,10.8,20.9,61.3,1.4923,2
1.7,165.0,60.0,9.6,20.6,62.0,1.4827,2
1.2,111.0,53.0,6.5,20.3,62.5,1.472,2
0.7,67.0,47.0,3.6,20.5,62.1,1.4771,2
0.7,180.0,109.0,3.3,18.7,68.5,1.4586,2
0.8,88.0,43.0,4.4,18.2,70.3,1.4498,2
0.9,147.0,47.0,5.5,18.2,70.1,1.4552,2
1.7,279.0,50.0,10.8,18.2,70.0,1.4519,1
5.7,665.0,81.0,31.2,19.4,66.5,1.4801,0
4.3,592.0,75.0,24.8,19.5,66.9,1.4999,0
3.9,557.0,87.0,24.2,21.1,61.1,1.5056,1
5.1,693.0,128.0,29.5,23.2,54.7,1.5349,0
3.7,530.0,105.0,21.0,24.4,52.5,1.5807,1
3.3,412.0,101.0,19.6,26.4,45.8,1.553,1
3.6,366.0,100.0,21.2,27.7,39.2,1.4356,1
3.2,344.0,98.0,18.0,28.0,39.6,1.4738,1
3.5,339.0,98.0,20.5,28.7,38.4,1.486,1
2.4,297.0,98.0,15.6,28.5,39.4,1.5147,1
2.9,294.0,90.0,19.2,28.4,39.8,1.5191,1
2.3,211.0,84.0,20.0,26.4,45.9,1.5572,2
3.1,323.0,101.0,21.1,25.2,49.5,1.5665,1
2.9,333.0,98.0,18.6,24.9,50.9,1.5856,1
1.5,163.0,76.0,12.3,24.6,52.2,1.5951,2
1.5,151.0,71.0,10.3,24.0,54.4,1.6049,2
1.7,167.0,71.0,9.6,23.8,56.1,1.6298,2
1.6,174.0,66.0,9.9,22.3,60.6,1.608,2
1.3,142.0,62.0,8.6,21.9,61.5,1.5967,2
1.4,155.0,58.0,7.3,21.1,64.5,1.594,2
0.9,180.0,109.0,5.4,21.0,64.4,1.5828,2
0.9,96.0,48.0,5.1,21.3,63.9,1.5951,2
1.3,154.0,53.0,7.8,20.8,66.7,1.6201,2
1.3,211.0,55.0,8.2,20.6,67.5,1.621,2
2.9,381.0,63.0,17.6,20.9,66.3,1.6165,1
3.2,470.0,69.0,20.1,21.5,63.7,1.6186,1
3.4,464.0,84.0,18.7,23.7,56.0,1.6238,1
3.6,450.0,95.0,19.5,26.0,48.2,1.598,1
2.3,274.0,80.0,13.0,28.5,42.4,1.6286,1
3.1,306.0,87.0,18.2,28.1,45.3,1.6957,1
3.3,308.0,94.0,16.2,29.0,43.9,1.7309,1
1.9,186.0,76.0,11.0,28.9,44.3,1.7392,2
2.6,238.0,92.0,15.9,29.6,42.3,1.7248,2
2.7,249.0,94.0,14.2,29.4,42.9,1.7308,2
3.7,378.0,110.0,19.9,28.7,45.1,1.7468,1
3.8,386.0,109.0,21.7,27.0,51.2,1.7928,1
4.8,461.0,122.0,25.7,26.5,52.7,1.7966,1
3.5,394.0,107.0,17.3,26.2,51.7,1.7334,1
2.2,266.0,83.0,11.2,24.8,56.4,1.7447,1
1.5,158.0,62.0,8.9,24.9,56.0,1.7367,2
3.4,319.0,89.0,15.2,24.5,57.5,1.7433,1
3.7,409.0,103.0,17.2,24.7,56.9,1.7438,1
2.0,223.0,74.0,11.9,23.9,59.2,1.7327,2
1.4,107.0,52.0,8.1,23.8,60.2,1.7515,2
1.1,180.0,109.0,4.9,23.5,61.3,1.7538,2
1.8,50.0,38.0,3.6,22.8,64.0,1.7507,2
0.7,56.0,39.0,3.7,22.2,65.6,1.7355,2
1.2,163.0,59.0,6.3,21.3,69.1,1.7275,2
1.3,187.0,56.0,7.7,21.3,68.2,1.7127,2
1.1,150.0,51.0,6.3,22.2,65.2,1.7256,2
1.0,103.0,51.0,5.6,24.1,59.0,1.7449,2
1.2,143.0,58.0,5.1,24.3,61.6,1.8468,2
1.9,220.0,68.0,9.0,24.8,59.6,1.8351,2
2.3,301.0,81.0,9.3,24.5,58.8,1.7838,1
1.6,214.0,73.0,5.9,21.0,76.8,1.8881,2
1.3,162.0,69.0,4.4,19.8,78.0,1.7879,2
1.8,232.0,81.0,5.8,19.4,80.5,1.7917,2
1.7,254.0,82.0,6.6,19.6,79.1,1.7877,2
1.8,224.0,71.0,7.8,20.8,73.1,1.7695,2
2.0,247.0,81.0,8.4,21.1,68.6,1.7014,2
2.2,334.0,87.0,8.3,21.1,68.3,1.6914,1
1.6,239.0,72.0,8.1,21.2,67.7,1.6848,2
1.3,168.0,63.0,6.1,20.8,68.6,1.6719,2
1.5,185.0,63.0,6.7,20.8,68.1,1.6585,2
1.5,178.0,63.0,6.6,20.7,68.4,1.6507,2
1.3,132.0,55.0,6.1,20.1,70.5,1.6384,2
1.4,135.0,52.0,6.0,20.2,67.9,1.5901,2
0.5,39.0,32.0,1.4,19.4,70.4,1.5663,2
0.4,180.0,109.0,1.7,18.8,73.8,1.5885,2
0.4,33.0,29.0,1.9,17.9,77.7,1.5795,2
0.6,90.0,44.0,3.4,18.2,76.9,1.5945,2
1.1,164.0,53.0,7.2,18.6,74.9,1.5918,2
2.9,336.0,62.0,19.0,19.6,70.3,1.5821,1
3.5,366.0,68.0,24.5,20.2,66.6,1.5567,1
4.6,565.0,85.0,25.6,19.7,68.9,1.5638,1
3.4,536.0,88.0,17.1,19.2,73.4,1.6192,1
2.3,416.0,82.0,12.3,20.0,69.6,1.607,1
2.7,379.0,91.0,15.2,21.1,64.0,1.5795,1
3.1,368.0,87.0,18.3,20.2,67.4,1.5832,1
3.2,444.0,90.0,17.2,20.2,68.9,1.6074,1
2.5,352.0,97.0,14.1,21.9,57.6,1.4942,1
3.4,375.0,99.0,18.3,23.2,52.0,1.4642,1
4.8,479.0,109.0,25.0,21.7,59.1,1.5115,1
4.5,448.0,95.0,22.2,20.8,61.4,1.4898,1
4.0,388.0,80.0,21.4,19.9,64.2,1.4711,1
3.2,376.0,76.0,16.2,19.7,65.1,1.4769,1
1.9,224.0,62.0,10.3,20.0,63.3,1.4672,2
1.9,206.0,57.0,8.9,19.0,66.1,1.4415,2
1.3,143.0,57.0,6.5,18.8,60.9,1.3032,2
1.1,113.0,54.0,5.1,18.9,60.7,1.311,2
1.0,93.0,50.0,4.6,18.1,65.2,1.343,2
0.5,58.0,44.0,2.1,18.3,65.1,1.3529,2
0.6,180.0,109.0,2.4,18.3,66.9,1.3952,2
0.5,56.0,34.0,3.2,17.8,67.5,1.3674,2
0.8,105.0,44.0,3.9,16.9,66.7,1.2772,2
1.2,243.0,74.0,6.0,17.8,60.6,1.2276,2
2.7,492.0,101.0,13.8,17.6,60.8,1.2151,1
3.0,435.0,103.0,14.8,17.9,57.8,1.1751,1
1.8,180.0,109.0,8.4,18.1,56.4,1.1645,2
1.8,180.0,109.0,9.0,18.2,55.9,1.1547,2
1.8,180.0,109.0,8.3,19.7,49.1,1.1148,2
1.8,180.0,109.0,9.5,20.8,45.8,1.1126,2
1.8,180.0,109.0,12.1,20.5,46.0,1.1,2
1.8,180.0,109.0,7.4,18.9,50.6,1.0927,2
1.8,180.0,109.0,8.0,18.4,51.6,1.0832,2
1.8,180.0,109.0,7.9,17.9,52.6,1.0711,2
1.8,180.0,109.0,10.9,17.1,54.2,1.0503,2
1.8,180.0,109.0,12.1,16.5,56.2,1.0455,2
1.8,180.0,109.0,14.7,16.7,54.1,1.0212,2
1.8,180.0,109.0,6.0,15.4,57.7,1.0008,2
1.8,180.0,109.0,4.3,15.5,57.1,0.9971,2
1.8,180.0,109.0,4.1,15.6,55.9,0.985,2
1.8,180.0,109.0,3.1,14.8,58.4,0.9777,2
1.8,180.0,109.0,2.2,14.8,57.9,0.9662,2
1.8,180.0,109.0,1.5,14.6,57.6,0.9517,2
1.8,180.0,109.0,0.9,14.6,57.1,0.9428,2
1.8,180.0,109.0,0.5,14.4,57.6,0.9416,2
1.8,180.0,109.0,0.6,14.5,57.4,0.9413,2
1.8,180.0,109.0,0.7,14.3,58.4,0.9501,2
1.8,180.0,109.0,2.2,14.7,57.4,0.9564,2
1.8,180.0,109.0,5.8,14.3,58.1,0.9404,2
1.8,180.0,109.0,5.9,14.0,58.3,0.9294,2
1.5,286.0,78.0,5.9,15.4,53.2,0.9246,1
1.2,281.0,72.0,5.3,16.5,49.9,0.9289,1
1.8,180.0,109.0,6.9,17.4,47.6,0.9387,2
1.8,180.0,109.0,7.7,18.0,46.1,0.9401,2
1.8,180.0,109.0,7.3,17.9,46.5,0.9474,2
1.8,180.0,109.0,7.2,17.4,48.3,0.955,2
1.8,180.0,109.0,6.0,16.0,52.6,0.9489,2
1.8,180.0,109.0,8.3,15.3,58.7,1.0154,2
1.8,180.0,109.0,11.2,15.2,55.9,0.9572,2
1.8,180.0,109.0,10.1,14.8,56.3,0.9459,2
1.8,180.0,109.0,10.6,14.7,57.8,0.9626,2
1.8,180.0,109.0,7.2,14.8,57.3,0.9603,2
1.8,180.0,109.0,4.4,14.9,57.1,0.9581,2
1.8,180.0,109.0,3.8,15.2,55.5,0.9521,2
1.8,180.0,109.0,3.8,15.3,55.4,0.9564,2
1.8,180.0,109.0,4.0,15.1,56.9,0.9673,2
1.8,180.0,109.0,2.2,15.0,56.4,0.9554,2
1.8,180.0,109.0,1.1,14.9,56.4,0.9474,2
1.8,180.0,109.0,0.8,15.2,54.7,0.9394,2
1.8,180.0,109.0,0.8,15.1,55.4,0.9439,2
1.8,180.0,109.0,1.2,14.9,56.8,0.9541,2
1.8,180.0,109.0,3.2,15.2,55.9,0.9589,2
1.8,180.0,109.0,10.2,15.3,56.3,0.9684,2
1.8,180.0,109.0,13.6,15.6,55.4,0.9725,2
1.8,180.0,109.0,9.9,16.3,53.3,0.9809,2
1.8,180.0,109.0,9.1,20.4,42.2,0.9964,2
1.8,180.0,109.0,8.0,21.9,39.4,1.0234,2
1.8,180.0,109.0,9.7,21.5,41.2,1.0399,2
1.8,180.0,109.0,9.7,22.2,41.4,1.097,2
1.8,180.0,109.0,12.0,21.0,46.8,1.1508,2
1.8,180.0,109.0,11.3,21.9,44.9,1.1635,2
1.8,180.0,109.0,10.4,21.5,46.7,1.1837,2
1.8,180.0,109.0,12.4,19.7,56.6,1.2811,2
1.8,180.0,109.0,14.6,18.8,60.8,1.3036,2
1.8,180.0,109.0,21.0,19.3,59.6,1.3195,2
1.8,180.0,109.0,17.9,17.6,69.2,1.3803,2
1.8,180.0,109.0,7.3,16.4,77.1,1.4243,2
1.8,180.0,109.0,4.8,16.6,77.3,1.4491,2
1.8,180.0,109.0,4.8,15.9,78.1,1.4039,2
1.8,180.0,109.0,7.7,15.1,82.3,1.4009,2
1.8,180.0,109.0,4.3,14.8,83.8,1.4005,2
1.8,180.0,109.0,3.0,14.4,84.6,1.3794,2
1.8,180.0,109.0,2.1,15.8,77.6,1.3792,2
1.8,180.0,109.0,2.3,15.2,79.4,1.3605,2
1.8,180.0,109.0,3.5,14.8,81.9,1.3735,2
1.8,180.0,109.0,10.0,14.6,82.9,1.3706,2
1.8,180.0,109.0,20.5,14.8,80.4,1.3428,2
1.8,180.0,109.0,22.2,15.6,77.1,1.3527,2
1.8,180.0,109.0,24.1,17.3,70.9,1.3876,2
1.8,180.0,109.0,17.4,22.2,51.3,1.3543,2
1.8,180.0,109.0,14.2,24.4,43.9,1.3184,2
1.8,180.0,109.0,15.0,22.7,47.6,1.2989,2
1.8,180.0,109.0,18.3,20.5,61.5,1.4673,2
1.8,180.0,109.0,13.0,23.3,40.4,1.1421,2
1.8,180.0,109.0,18.1,23.2,39.9,1.1172,2
1.8,180.0,109.0,23.1,21.5,44.5,1.129,2
1.8,180.0,109.0,24.9,20.9,48.5,1.1878,2
1.8,180.0,109.0,21.7,19.8,53.1,1.216,2
1.8,180.0,109.0,14.1,20.1,53.6,1.2477,2
1.8,180.0,109.0,11.9,19.6,56.0,1.2623,2
1.8,180.0,109.0,5.1,18.6,60.4,1.2817,2
1.8,180.0,109.0,6.8,14.5,78.3,1.288,2
1.8,180.0,109.0,4.8,16.3,70.5,1.2921,2
1.8,180.0,109.0,7.2,14.1,83.8,1.346,2
1.8,180.0,109.0,5.4,14.5,81.3,1.3399,2
1.8,180.0,109.0,3.0,14.7,80.7,1.3414,2
1.8,180.0,109.0,3.7,14.5,82.1,1.3493,2
1.8,180.0,109.0,3.6,15.0,78.4,1.3333,2
1.8,180.0,109.0,4.7,14.5,80.5,1.3221,2
1.8,180.0,109.0,6.9,14.6,79.0,1.3082,2
1.8,180.0,109.0,7.7,15.0,74.8,1.2672,2
1.8,180.0,109.0,12.2,15.9,70.4,1.2658,2
1.8,180.0,109.0,9.6,17.4,62.3,1.2282,2
1.8,180.0,109.0,9.6,21.3,42.9,1.0727,2
1.8,180.0,109.0,8.3,22.0,38.9,1.0154,2
1.8,180.0,109.0,7.0,20.3,41.3,0.9745,2
1.8,180.0,109.0,8.2,20.2,45.6,1.0663,2
1.8,180.0,109.0,4.5,20.8,37.4,0.9107,2
1.8,180.0,109.0,5.5,21.6,35.9,0.9164,2
1.8,180.0,109.0,8.7,22.0,35.7,0.9329,2
1.8,180.0,109.0,8.7,19.9,42.0,0.9665,2
1.8,180.0,109.0,14.0,19.2,46.3,1.0158,2
1.8,180.0,109.0,9.5,17.9,56.9,1.1545,2
1.8,180.0,109.0,7.9,14.7,75.5,1.2554,2
1.8,180.0,109.0,6.2,15.1,78.9,1.3409,2
1.8,180.0,109.0,4.0,17.2,66.7,1.2987,2
1.8,180.0,109.0,4.4,15.4,73.2,1.2755,2
1.8,180.0,109.0,2.6,16.5,68.5,1.2753,2
1.8,180.0,109.0,2.7,16.4,70.3,1.3031,2
1.8,180.0,109.0,3.8,15.4,78.1,1.3557,2
1.8,180.0,109.0,3.6,15.8,75.5,1.3436,2
1.8,180.0,109.0,2.2,16.0,69.5,1.2549,2
1.8,180.0,109.0,1.7,15.0,71.0,1.2032,2
1.8,180.0,109.0,2.1,13.9,75.2,1.1884,2
1.8,180.0,109.0,2.3,15.9,62.1,1.1103,2
1.8,180.0,109.0,4.8,15.9,61.0,1.0911,2
1.8,180.0,109.0,5.6,17.1,58.7,1.1332,2
1.8,180.0,109.0,6.8,19.2,51.9,1.1404,2
1.8,180.0,109.0,6.2,21.5,42.6,1.0798,2
1.8,180.0,109.0,6.8,21.6,39.9,1.0156,2
1.8,180.0,109.0,11.1,21.6,40.4,1.0309,2
1.8,180.0,109.0,12.2,22.0,37.3,0.9768,2
1.8,180.0,109.0,4.7,22.1,35.2,0.9253,2
1.8,180.0,109.0,5.1,22.4,36.0,0.9621,2
1.8,180.0,109.0,12.7,20.9,40.3,0.9866,2
1.8,180.0,109.0,11.6,19.8,41.5,0.9489,2
1.8,180.0,109.0,12.7,18.2,46.0,0.9538,2
1.8,180.0,109.0,9.7,17.3,50.3,0.9837,2
1.8,180.0,109.0,7.8,15.8,57.6,1.0271,2
1.8,180.0,109.0,6.8,15.5,59.7,1.0413,2
1.8,180.0,109.0,8.1,15.5,60.6,1.0574,2
1.8,180.0,109.0,5.4,15.8,59.9,1.0676,2
1.8,180.0,109.0,4.4,14.8,64.3,1.073,2
1.8,180.0,109.0,2.4,14.8,64.7,1.0788,2
1.8,180.0,109.0,1.6,13.8,67.6,1.0581,2
1.8,180.0,109.0,1.8,14.5,65.0,1.0672,2
1.8,180.0,109.0,3.1,14.0,67.4,1.0703,2
1.8,180.0,109.0,9.2,12.6,73.6,1.0699,2
1.8,180.0,109.0,20.8,13.3,70.4,1.0711,2
1.8,180.0,109.0,26.8,14.4,65.8,1.0773,2
1.8,180.0,109.0,17.7,16.8,57.8,1.0947,2
1.8,180.0,109.0,14.2,19.7,49.3,1.1199,2
1.8,180.0,109.0,16.8,21.1,47.2,1.1659,2
1.8,180.0,109.0,16.0,22.2,43.2,1.1427,2
1.8,180.0,109.0,19.9,21.4,47.2,1.1927,2
1.8,180.0,109.0,18.5,19.9,55.4,1.2702,2
1.8,180.0,109.0,21.4,20.3,54.0,1.2744,2
1.8,180.0,109.0,22.8,20.0,56.5,1.3051,2
1.8,180.0,109.0,36.5,19.7,57.8,1.3138,2
1.8,180.0,109.0,38.8,19.3,59.0,1.3077,2
1.8,180.0,109.0,32.3,18.5,60.3,1.2706,2
1.8,180.0,109.0,29.3,17.8,66.3,1.341,2
1.8,180.0,109.0,14.2,17.6,65.9,1.3175,2
1.8,180.0,109.0,8.0,17.5,63.5,1.2622,2
1.8,180.0,109.0,7.4,16.5,67.2,1.2491,2
1.8,180.0,109.0,7.2,16.2,69.1,1.259,2
1.8,180.0,109.0,8.0,14.9,74.7,1.2564,2
1.8,180.0,109.0,6.5,14.1,76.7,1.2273,2
1.8,180.0,109.0,5.2,14.0,76.6,1.2202,2
1.8,180.0,109.0,5.6,14.9,73.8,1.24,2
1.8,180.0,109.0,7.0,15.2,73.1,1.257,2
1.8,180.0,109.0,11.5,15.2,73.4,1.2626,2
1.8,180.0,109.0,21.7,15.2,74.7,1.2824,2
1.8,180.0,109.0,37.9,15.8,71.7,1.278,2
1.8,180.0,109.0,30.1,16.6,68.4,1.2829,2
1.8,180.0,109.0,24.5,17.6,64.9,1.2925,2
1.8,180.0,109.0,25.2,18.3,63.8,1.331,2
1.8,180.0,109.0,26.5,19.4,61.1,1.3652,2
1.8,180.0,109.0,19.6,20.9,58.1,1.4193,2
1.8,180.0,109.0,13.4,22.0,54.0,1.4114,2
1.8,180.0,109.0,15.3,22.8,53.0,1.4482,2
1.8,180.0,109.0,15.1,21.7,57.6,1.4756,2
1.8,180.0,109.0,21.1,21.3,60.8,1.5205,2
1.8,180.0,109.0,23.6,21.2,61.7,1.5309,2
1.8,180.0,109.0,25.7,21.2,62.2,1.5473,2
1.8,180.0,109.0,27.2,20.8,65.1,1.5782,2
1.8,180.0,109.0,24.4,19.9,69.0,1.5877,2
1.8,180.0,109.0,20.3,18.8,73.7,1.5785,2
1.8,180.0,109.0,14.8,19.2,71.3,1.5723,2
1.8,180.0,109.0,12.8,19.0,71.6,1.5549,2
1.8,180.0,109.0,10.0,19.5,69.7,1.5596,2
1.8,180.0,109.0,9.3,19.4,70.1,1.5626,2
1.8,180.0,109.0,9.3,18.4,74.5,1.5634,2
1.8,180.0,109.0,8.8,18.7,73.4,1.5701,2
1.8,180.0,109.0,10.2,18.4,74.6,1.5631,2
1.8,180.0,109.0,13.1,18.5,74.4,1.5661,2
1.8,180.0,109.0,26.1,18.8,73.0,1.5737,2
1.8,180.0,109.0,37.9,19.9,69.9,1.6036,2
1.8,180.0,109.0,26.2,21.3,66.1,1.6556,2
1.8,180.0,109.0,23.1,23.0,61.8,1.7135,2
1.8,180.0,109.0,26.0,22.4,64.6,1.7271,2
1.8,180.0,109.0,28.1,23.8,59.9,1.7376,2
1.8,180.0,109.0,28.0,24.7,56.9,1.7472,2
1.8,180.0,109.0,24.6,25.4,55.1,1.761,2
1.8,180.0,109.0,22.4,25.7,54.5,1.7684,2
4.7,652.0,167.0,30.9,24.8,57.7,1.7765,0
8.0,895.0,194.0,43.7,24.6,58.9,1.8005,0
7.7,826.0,172.0,40.0,23.9,61.8,1.8088,0
6.8,648.0,134.0,35.9,23.0,65.9,1.8319,0
6.0,629.0,130.0,30.1,22.4,67.7,1.8161,0
4.7,529.0,113.0,22.3,22.0,69.2,1.8061,1
3.4,405.0,99.0,17.7,21.8,69.6,1.79,1
3.9,461.0,109.0,19.5,21.9,68.3,1.7699,1
4.4,486.0,105.0,22.3,21.7,69.7,1.7872,1
3.3,335.0,91.0,15.4,21.3,70.3,1.7574,1
2.0,210.0,77.0,9.3,20.8,71.7,1.7415,2
1.5,180.0,109.0,6.0,21.4,69.0,1.7421,2
1.8,99.0,59.0,6.6,21.4,69.3,1.7515,2
0.8,149.0,60.0,5.1,21.3,69.5,1.7447,2
1.3,203.0,72.0,8.8,21.5,67.5,1.708,2
2.7,332.0,83.0,16.6,21.9,64.8,1.683,1
3.6,446.0,104.0,24.3,22.6,61.4,1.6645,1
3.6,524.0,119.0,20.6,22.6,61.5,1.6636,1
2.6,347.0,105.0,15.6,25.5,52.3,1.6796,1
2.0,273.0,91.0,12.2,27.0,47.6,1.67,1
3.3,404.0,103.0,17.7,25.2,53.3,1.6834,1
2.6,180.0,109.0,14.8,26.6,49.3,1.6872,2
2.1,312.0,111.0,15.0,27.2,48.5,1.7172,1
2.9,369.0,101.0,16.7,26.9,50.0,1.7507,1
3.0,362.0,102.0,17.7,26.5,52.2,1.7769,1
3.2,335.0,101.0,20.9,27.0,51.0,1.7936,1
4.4,447.0,118.0,28.7,25.9,55.8,1.8347,1
6.0,576.0,120.0,34.8,25.1,59.4,1.8632,0
5.0,486.0,107.0,27.5,24.7,58.7,1.8001,1
4.3,439.0,104.0,24.9,23.6,62.2,1.7863,1
4.3,462.0,91.0,24.2,22.4,67.1,1.794,1
4.2,441.0,91.0,22.2,21.6,69.2,1.763,1
2.2,223.0,74.0,13.2,21.3,68.5,1.7164,2
1.3,126.0,63.0,7.9,21.2,68.6,1.7046,2
1.0,116.0,57.0,5.9,20.3,70.6,1.6659,2
0.7,180.0,109.0,4.1,20.8,67.3,1.6353,2
1.8,125.0,48.0,4.6,19.6,71.3,1.612,2
0.9,198.0,49.0,5.8,18.7,74.4,1.5861,2
1.0,185.0,55.0,6.5,19.8,69.2,1.5808,2
2.8,425.0,78.0,19.5,19.8,69.4,1.5859,1
4.1,465.0,91.0,28.0,20.4,66.7,1.5781,1
2.9,341.0,88.0,18.7,22.3,60.6,1.6069,1
2.7,316.0,83.0,18.3,22.6,59.9,1.6246,1
2.1,241.0,81.0,14.3,24.5,54.5,1.6514,2
2.4,266.0,83.0,16.5,24.4,55.4,1.6712,1
3.8,412.0,111.0,22.9,26.0,51.9,1.7148,1
3.7,394.0,112.0,22.3,26.8,49.1,1.7101,1
3.7,365.0,112.0,22.0,26.4,49.8,1.6928,1
5.5,548.0,137.0,27.7,26.9,48.6,1.7017,1
5.4,494.0,152.0,29.8,26.2,48.9,1.634,1
8.4,686.0,163.0,40.0,24.3,54.3,1.6276,0
6.8,556.0,135.0,35.1,23.3,58.1,1.6457,1
4.5,467.0,119.0,25.5,22.3,62.5,1.6616,1
2.5,297.0,91.0,13.7,21.3,66.1,1.6556,1
1.6,164.0,74.0,9.7,21.2,65.7,1.6319,2
1.7,196.0,73.0,9.8,20.3,68.1,1.6009,2
1.7,201.0,71.0,10.1,20.4,66.7,1.583,2
1.1,132.0,57.0,6.0,19.9,67.5,1.5544,2
1.0,146.0,51.0,6.0,19.1,70.0,1.5331,2
0.8,180.0,109.0,4.6,19.3,68.1,1.5139,2
1.8,94.0,42.0,4.0,19.6,66.9,1.5125,2
0.7,127.0,43.0,4.6,18.1,72.1,1.4834,2
1.2,217.0,52.0,7.6,18.1,72.3,1.4927,2
2.3,394.0,65.0,13.6,17.6,74.8,1.491,1
3.0,511.0,69.0,16.0,18.2,72.8,1.5048,1
3.3,523.0,91.0,18.9,20.2,65.8,1.5374,1
2.8,471.0,92.0,15.7,21.6,61.4,1.5696,1
3.0,441.0,102.0,16.2,23.3,57.5,1.6169,1
3.4,414.0,118.0,19.4,25.0,52.4,1.6356,1
3.0,317.0,111.0,16.9,25.4,50.8,1.6275,1
2.3,230.0,101.0,12.5,26.1,47.1,1.5724,2
3.1,365.0,119.0,15.8,27.0,44.2,1.549,1
3.0,360.0,115.0,16.0,27.2,43.0,1.5246,1
3.3,420.0,120.0,16.3,25.6,48.3,1.5641,1
4.0,475.0,115.0,21.0,23.3,57.9,1.6376,1
4.6,526.0,118.0,23.1,22.2,63.6,1.6763,1
4.1,460.0,117.0,17.7,21.6,67.7,1.7228,1
2.3,255.0,96.0,12.2,21.0,69.3,1.7058,2
2.6,283.0,89.0,14.6,20.3,70.5,1.6599,1
2.6,271.0,84.0,13.1,20.0,69.5,1.6109,1
2.9,315.0,97.0,15.5,19.7,70.1,1.5891,1
2.1,227.0,68.0,11.8,19.5,70.7,1.5851,2
2.1,243.0,66.0,10.9,19.4,71.4,1.5959,2
1.5,180.0,109.0,8.4,19.3,71.1,1.5746,2
1.8,142.0,51.0,7.0,18.7,73.8,1.5704,2
1.4,139.0,48.0,8.6,18.0,75.4,1.5441,2
1.2,182.0,47.0,7.5,17.3,78.4,1.532,2
1.5,196.0,48.0,8.1,17.5,76.6,1.5174,2
0.9,108.0,45.0,4.8,20.0,66.7,1.5401,2
1.4,175.0,59.0,7.8,19.1,70.0,1.5366,2
2.1,266.0,84.0,9.7,21.4,61.7,1.5547,1
